Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2023-07-22,Barbie,2023,https://boxd.it/4yw50x,5,,"a full body experience!!!


it doesn’t have anything particularly new or never-said-before to say, but it was FUN and OVER THE TOP and FILLED WITH FUN LITTLE DETAILS of which I’m sure I only caught half of them. It knows what it wants to do and sets out to do exactly that. Can’t be mad at that.

also a 10/10 soundtrack god sometimes a soundtrack just really pops off???","in cinema, with friends",2023-07-21
2023-07-24,The Death of Stalin,2017,https://boxd.it/4zji8H,3,,steve buscemi and jason isaacs my god,,2023-07-23
2023-07-30,Hellbound: Hellraiser II,1988,https://boxd.it/4BXFjB,3.5,,<i>“This better not awaken anything in me.“</i>,horniest movie in existence,2023-07-30
2023-08-01,Ratatouille,2007,https://boxd.it/4CI4NN,,,"<b>THAT MOVIE WAS A MAGICAL EXPERIENCE FOR ME 🗣️🗣️🗣️</b>
<b>
</b>
<b> IT WAS AN AMAZING MOVIE 🗣️🗣️🗣️</b>
<b>
</b>
<b>IT WAS ENCHANTING 🗣️🗣️🗣️</b>",with friends,2023-08-01
2023-08-02,The Nice Guys,2016,https://boxd.it/4D4ahx,5,,ryan gosling’s character is experiencing hardship in his life bc he can’t smell THIS IS THE MOST LITERALLY ME CHARACTER HE HAS EVER PLAYED,instant top 4,2023-08-01
2023-08-03,Oppenheimer,2023,https://boxd.it/4DjFOn,5,,this is what the <i>Symphonie mit dem Paukenschlag</i> must have felt like,"in cinema, with friends",2023-08-02
2023-08-07,The Nice Guys,2016,https://boxd.it/4ENl7d,5,Yes,Porn ✍🏻 is ✍🏻 bad ✍🏻,,2023-08-06
2023-08-08,Bullet Train,2022,https://boxd.it/4F81ol,5,Yes,more movies should be FUN,happy birthday michael shannon,2023-08-07
2023-09-05,Ford v Ferrari,2019,https://boxd.it/4NLiod,4.5,,bro christian bale is just that good,made me care about sports,2023-09-04
2023-09-11,Paint Drying,2016,https://boxd.it/4Psvqr,,,"I‘m changing my name on here to Béla.

I’ve struggled with finding a new, preferably neutral name for a while now (T is great but having a single letter name is just really <i>impractical</i><i> </i>*sigh*) and Béla just might be it?

I‘m scared to “announce” this to my friends or closer circles bc I have this notion in my brain that I HAVE to get it right immediately. I’ve told one other person who assured me that’s bs (which I already knew) but it still feels scary to me idk

Béla feels good rn? it checks all the boxes tbh.
I wanted a name that’s easy to understand, preferably neutral (Béla is a male Hungarian name but apparently female in Slovakia, and historically there have been both male and female Bélas in the Austrian name registers, I checked). I also wanted to like the meaning of it, and Béla means “guts”, “innards”, which I honestly love 😭
I also didn’t want to pick a name from a culture that I have nothing to do with (no offence to anyone who’s doing that, I get that especially neutral names are almost impossible to find in most languages outside english, it’s just not for me personally), but I feel okay with picking a Hungarian name since part of my heritage is Hungarian.

I might change it again in the future, I mean who gets it right the first time? 😩😩 But I wanted to share this decision SOMEWHERE and until I’m ready to “announce” this to the people I know, I’m going to announce it here on the only platform I don’t really follow people I know IRL. Idek if there are people who are aware of me or regularly read my reviews but in any case ✌🏻",personal,2023-09-10
2023-09-12,Dracula,1931,https://boxd.it/4PTvFv,4.5,,people are complaining about the opossums and armadillos in Transylvania but the movie is just continuing the tradition of Dracula adaptations putting the most insane animals where they shouldn’t be (remember the hyena from Nosferatu?),"dracula hot, renfield hotter, van helsing cunty??",2023-09-11
2023-09-16,Renfield,2023,https://boxd.it/4QRtuv,3,,"sadly, incredibly mid.

the relationship and dynamic between renfield and dracula is the heart of this movie and so so good, the action sequences are amazing, whatever nicolas cage is doing ROCKS, …

… but everything else? 
the „only good cop in a corrupted system“ trope / b-plot and awkwafina SUCK i am so sorry but she annoyed me so much that acting was incredibly bad what were they thinking 😭 and the movie spends an awful lot of time on that plotline UGH

a generous script rewrite and some recasting could’ve saved this one, bc the campy action and nic cage dracula go so incredibly hard",,2023-09-15
2023-09-17,Shadow of the Vampire,2000,https://boxd.it/4R3Amx,3.5,,"okay but the characterisation of Count Orlok is just perfect

it’s a very silly premise and still arguably scary at parts, and I purposely expands on the original 1922 film, instead of trying to recreate it",,2023-09-16
2023-09-17,Ed Wood,1994,https://boxd.it/4RdljX,5,,so this absolutely is Burton‘s best movie right? like there’s no doubt about it correct?,,2023-09-16
2023-09-18,Glen or Glenda,1953,https://boxd.it/4RzanN,5,,"Bela Lugosi was just there for the vibes

okay but this was really personal and heartfelt and progressive (for the 50s)! Sure there are issues and clumsy speech and outdated ideas. I’ve seen many people (rightfully) criticise the ending, when the movie tries to argue for a “cure”. From what I’ve read, the movie had to adopt that bc it would’ve otherwise been unreleasable bc it would’ve never passed the censor’s board, which apparently demanded movies to have a (very traditional) “happy ending” for the main character.
That makes a lot of sense to me, especially when you add that in the middle of the movie it’s stated multiple times that trans people are not interested in getting “cured” and the way to go is an affirmative lifestyle and/or gender-affirming surgery. I believe this to be the true message of the movie. 

With that in mind, idk what to tell you, this one is a clear 5/5 for me. such a deeply personal tale, compellingly brought to the screen. yes, this movie is eccentric and abandons clear plotlines almost immediately but that all works in its favour.

I wish Bela Lugosi would yell <b>PULL THE STRING </b>from the off at me before my coming out as well",,2023-09-17
2023-09-21,The Prestige,2006,https://boxd.it/4SqIDh,4,,christian bale is the best actor of this generation,,2023-09-21
2023-09-22,The Pale Blue Eye,2022,https://boxd.it/4SGnrB,3.5,,christian bale,and beautiful landscapes ig,2023-09-22
2023-09-29,Snowpiercer,2013,https://boxd.it/4UzTJr,2,,"I’m the only person in the world who didn’t get it apparently 

look, if it wants to be an incredibly on the nose metaphor then fine, but at the same time that means the ending is advocating against revolution and in favour of every class staying in their place? or at the very most it’s advocating for a life as a societal dropout? of course that’s a very literal reading but come on the movie begs for that. I’m a bit baffled what to make of this",,2023-09-28
2023-10-22,Howl's Moving Castle,2004,https://boxd.it/52f5aX,3.5,,calcifer!!!!!!!!!!!!!!!,,2023-10-20
2023-10-28,The Land Before Time,1988,https://boxd.it/549fBF,5,Yes,"probably my, idk, 10th rewatch? but the first since I hit adulthood and wow

it’s a story about loss, grief, loss of innocence, bravery, overcoming the harshest odds, friendship and camaraderie, all neatly packed into under 70min with excellent visuals and the most perfect soundtrack.
It hit me personally and I cried multiple times throughout this, and oddly enough I do feel like only now I truly got this movie for the very first time, but I really can’t comprehend how people can‘t see this for the perfect little package that it is.

they really don’t make em like they used to anymore","i cried, made me wanna hug my dad, made me wanna hug my mum",2023-10-27
2023-11-23,Fight Club,1999,https://boxd.it/5cJ9un,4,Yes,it <i>is </i>cheaper than therapy,gritty,2023-11-22
2023-12-29,The Wolf of Wall Street,2013,https://boxd.it/5qAIvD,3.5,,was okay!,,2023-12-28
2024-01-02,Brokeback Mountain,2005,https://boxd.it/5sXcfd,5,Yes,here’s to year 2 of watching a faggy movie on jan 1st with my faggy best friend,"with kai, rip heath ledger",2024-01-01
2024-01-04,Leo,2023,https://boxd.it/5u7nzd,1.5,,covid took my sense of choosing a movie as well I see,,2024-01-03
2024-01-06,Marry My Dead Body,2022,https://boxd.it/5vtICZ,5,,this movie had EVERYTHING,"with friends, with kai",2024-01-05
2024-01-23,Everything Everywhere All at Once,2022,https://boxd.it/5FaHWV,5,Yes,genuinly forgot how insane this movie truly was… there are two instances where people visibly piss themselves and that’s like just barely scratching the surface… how can a movie do this while also wrecking me emotionally with a clip of two stones falling down a mountain? how can a movie like this exist? does anyone know?,,2024-01-22
2024-01-28,2001: A Space Odyssey,1968,https://boxd.it/5Hy49r,5,Yes,donauwalzer <3,,2024-01-27
2024-01-30,Sharknado,2013,https://boxd.it/5INS2z,,,this wishes it was bearcano (2013) so bad,,2024-01-30
2024-01-30,Sharknado 2: The Second One,2014,https://boxd.it/5INTwv,,,the perfect sequel and I mean that with all my heart,,2024-01-30
2024-02-03,The Rescue,2021,https://boxd.it/5K92sN,4.5,,didn‘t expect that last half hour to make me cry like a baby but here we are,documentary,2024-02-02
2024-02-16,The House That Jack Built,2018,https://boxd.it/5QdcWF,,,the implications of incident #3 just straight up fucked me up beyond repair,"too hard to rank, mubi",2024-02-15
2024-02-17,Antiviral,2012,https://boxd.it/5QCxWV,3.5,,certified cronenberg,mubi,2024-02-16
2024-03-15,Jesus Christ Superstar,1973,https://boxd.it/63nxKn,3,Yes,"such a shame that almost every single other version of this musical is superior to the movie version 😔😔 the sound mixing here is really weird and it’s painfully obvious sometimes that the actors had to sing their scenes without music on location

the movie is really silly tho it has that going for it!!",musical,2024-03-15
2024-03-16,Ricky Stanicky,2024,https://boxd.it/63zyVv,2.5,,"John Cena is an incredible actor and it’s not his fault the script was shit and forgettable, he gave 100% and absolutely crushed every scene he was in",,2024-03-15
2024-03-28,Anatomy of a Fall,2023,https://boxd.it/69oNfh,3.5,,"i really loved the small details like hearing Samuel’s real voice in the scene that was audio recorded but hearing Daniel's voice in the scenes where he just remembers Samuel talking, so its more Daniel‘s memory talking than actually Samuel. I loved how very early on two contradictory reenactments establish that you cannot believe any flashback you will see.
Standout performance of the dog ngl",holy shit swann arlaud 😳😳😳😳,2024-03-27
2024-03-31,Ed Wood,1994,https://boxd.it/6aOUNV,5,Yes,"im trying to form sentences to explain what this movie means to me personally, but I just can’t seem to find the words. 
RIP Ed Wood, you would’ve loved Sharknado (probably)",cinema,2024-03-29
2024-05-11,Django Unchained,2012,https://boxd.it/6rUXTd,4.5,Yes,"gotta give it to Dr. King Schultz for dying for what he believed in (being rude to southeners)


I remember being very frustrated by this truly stupid decision, and kind of angry for truly fucking Django and Broomhilda over as well when I first saw this movie years ago. But now I see, the movie only works if Schultz dies. Django has to be fucked over by him. Because at the end, this is his story. He is Siegfried. It has to be him who saves Hildi, not Schultz. It has to be him who takes revenge on everyone at Candyland, not Schultz. It has to be him who fights for his place in the world, not Schultz. And seeing his transformation from the very first scene to the very last, he has proven himself just as powerful and capable alone as with Schultz. And isn’t that what this film is all about?

side note: ofc Schultz is a white saviour character, but narratively I kinda like how him (thoughtlessly, but still) royally fucking Django over proves that he can’t even rely on the least racist man in all of the southern states to not put a gigantic spoke in his wheel",,2024-05-10
2024-05-15,Inglourious Basterds,2009,https://boxd.it/6txueR,4.5,Yes,how did I ever think this was only mid when it’s actually just perfection,,2024-05-13
2024-05-15,Once Upon a Time... in Hollywood,2019,https://boxd.it/6txxQJ,2.5,,"when I saw Inglourious Basterds in my teens I thought it had great indiviual scenes but ultimatelly not a great story when you put them all together, obviously I was wrong.

that does describe “Once Upon a Time… in Hollywood” tho",,2024-05-13
2024-05-23,Kill Bill: Vol. 1,2003,https://boxd.it/6wD81Z,5,,this was so incredibly peak,,2024-05-16
2024-05-23,Futurama: Bender's Big Score,2007,https://boxd.it/6wDds7,3,,"I watched this episodically and I got really worried after not liking the first one at all, but luckily it turned itself around after ep2 and delivered one of the most amazing futurama plots up until this point",,2024-05-20
2024-05-24,Futurama: The Beast with a Billion Backs,2008,https://boxd.it/6wSrMv,2,,yeah no,,2024-05-23
2024-05-24,Kill Bill: Vol. 2,2004,https://boxd.it/6x41GP,5,,yeah this fucks,,2024-05-23
2024-05-26,Futurama: Bender's Game,2008,https://boxd.it/6xLUVr,3,,listen… the story was still convoluted af and didnt really work the way it was structured but I sure as hell had a ton of fun,,2024-05-25
2024-05-27,Futurama: Into the Wild Green Yonder,2009,https://boxd.it/6ylyz1,3,,yeah I liked this one. The ending was reaaaaaally rushed tho,,2024-05-26
2024-05-29,Godzilla × Kong: The New Empire,2024,https://boxd.it/6zd3an,1,,"wayyy too much suspension of disbelief, too convoluted plot, and lets not even mention the numeral plot holes and nonsensical dialogue 

who knew in order to save the monsterverse it had to become… this

(ONLY redeeming thing here is the small orange ape, that one rules actually)",ゴジラ,2024-05-28
2024-05-30,Godzilla Minus One,2023,https://boxd.it/6zIkjN,5,,"I had the highest expectations one could have since everyone’s been praising this movie through the roof and it STILL exceeded my expectations?
If I could give this movie 10 stars I would.
Easily the best movie of 2023.

Also FUCK ME the original 54 goji theme goes so unbelievably hard I was NOT prepared

——————

this is the kind of movie that makes me remember why I am a godzilla fan in the first place. the kind of movie that showcases which type of stories can be told and which types of serious situations can be explored before the backdrop of a giant radioactive lizard creature. In this case, the story of a WW2 kamikaze fighter pilot who deserted and survived the war, fighting survivors guilt ever since, which gets embodied by the titular monster. Godzilla as a character (in the hands of competent writers) has this ability to become whatever the story needs him to be, be it a metaphor for guilt, nuklear weapons, nature itself or even bureaucratical incompetence. And this is why I come back for every movie, hoping to see at least glimmers in the character. Toho (as expected) fucking nails is here, again. Can’t wait for the next* one.

*(non-Legendary)",ゴジラ,2024-05-30
2024-06-05,King Kong,1933,https://boxd.it/6CccZz,3,,"Funfact: originally banned in Germany for being an „attack on the nerve capacity of the German people“, the ban was reversed bc Hitler liked it so much.

some thoughts:

- incredibly racist and sexist yes
- the effects are fucking genius, especially when they interact with the actors! what do you mean this movie came out almost 100 years ago? before WWII? that‘s insane to me
- stegosaurus :-(
- its kinda cool how King Kong (2005) almost exactly remade the trex fight choreography
- my apologies to Kong Skull Island for blaming it for the skullcrawler…. they actually have their first appearance in this movie for a split second and look even worse
- robert armstrong carl denham is not nearly as unlikable as 2005 jack black carl denham 
- at the end of a day it’s a very entertaining adventure movie with (for the time) stunning fx, i get why people in 33 ate that shit up

<i>this viewing was part of my <a href=""https://boxd.it/w172k"" rel=""nofollow"">godzilla watchthrough</a></i>",godzilla watchthrough,2024-06-04
2024-06-06,The Son of Kong,1933,https://boxd.it/6Cq0Vt,1.5,,quite simply I would die for Baby Kong,,2024-06-05
2024-06-06,The Big Lebowski,1998,https://boxd.it/6Cwv2L,4.5,,palette cleanser movie,,2024-06-05
2024-06-07,Mad Max,1979,https://boxd.it/6CSYcf,1,,"the plot has no structure at all, I was an hour in asking myself when the story would finally begin. first act takes over an hour, third act feels like 5 minutes. it’s a directorial debut, sure, but still baffling how this movie started a 5 movie series. 
I had more fun watching <i>The Son of Kong</i> yesterday, and that’s not a good thing.",,2024-06-06
2024-06-07,Mad Max 2,1981,https://boxd.it/6CUQAH,4.5,,now THIS is a movie,,2024-06-07
2024-06-08,Mad Max Beyond Thunderdome,1985,https://boxd.it/6D5Ilh,2,,"so does every second mad max film kinda suck?

the 2 stars are for tina turner and the thunderdome sequence respectively. beyond that the movie kinda lost me",,2024-06-07
2024-06-08,Mad Max: Fury Road,2015,https://boxd.it/6Dev83,5,,aaaaaaaaaaaaaa,speaks for itself I think,2024-06-07
2024-06-25,Chappie,2015,https://boxd.it/6K2Jjt,2.5,,"hard to take it serious at times when the dialogue and the character’s actions are this goofy

extra minus points for Die Antwoord, also hear they were horrible to work with so I’m assuming Ninja is just playing himself here

also Hugh Jackman is wasted here

it’s an alright action comedy drama, if you don’t think too deep about it’s themes or messages. I bet the reception to Chappie would have been a lot better if Neill Blomkamp didn’t set the bar too hight with the sci-fi masterpiece that is District 9 six years earlier",,2024-06-24
2024-07-01,Madagascar,2005,https://boxd.it/6Mfg5L,3,Yes,Sacha Baron Cohen should be in every movie ever,,2024-06-30
2024-07-01,Robots,2005,https://boxd.it/6Mhmrd,5,Yes,rodney is canon ftm and fender is canon mtf :-),,2024-06-30
2024-07-02,Summer Storm,2004,https://boxd.it/6MPHEv,3,,really cute,,2024-07-02
2024-07-24,Love Lies Bleeding,2024,https://boxd.it/6WzvFJ,4.5,,life changing stuff,"in cinema, filmcasino",2024-07-23
2024-07-25,Titane,2021,https://boxd.it/6X9hVl,4,,"people be like: „look at my beautiful son“

meanwhile the son in question: 🫄🏻🚗",,2024-07-25
2024-08-02,The Promised Land,2023,https://boxd.it/70Dyyv,3.5,,"Greatest cinematographic moment for potatoes since The Martian (2015)

I really liked it!! Mads is always great to watch, and gosh the set designs were beautiful.

My first “nonstop Kinoabo” subscription* watch :)

*austrian indie cinema flatrate subscription service. I will be trying to get the absolute most out of it haha","nonstop :), ov with subs, in cinema",2024-08-02
2024-08-03,The Rescue,2021,https://boxd.it/70RtbJ,5,Yes,"after hours of caving videos on youtube I had to watch this again, absolutely fucking insane",,2024-08-01
2024-08-03,Free Solo,2018,https://boxd.it/712l9n,5,,"Honestly I have never been sweatier watching any movie ever

I liked how this documentary was much less about the spectacle itself but rather about the person Alex Honnold. It felt much more like a character study than anything else, very different to The Rescue (2021) which was the only other film by the directors that I had seen before and which was more spectacle based.
I love learning about insane niche hobbies and the communities that form around them, but tbh if I had to chose between this and cave diving then get the fucking scuba gear ready 🫡",,2024-08-03
2024-08-09,A Quiet Place: Day One,2024,https://boxd.it/73AdE9,4.5,,"positively surprised me, very different to the first two movies, much more slow paced and emotional which threw me off at first, but it worked out really beautifully in the end in my opinion. A great watch","in cinema, with brother, i cried, german dub :(",2024-08-08
2024-08-11,Sunshine Barry & the Disco Worms,2008,https://boxd.it/74xdnF,1,,Worm Disco 77 album implies the existence of a worm Gregorian calendar and therefore also the existence of worm Jesus,"with friends, with kai",2024-08-10
2024-08-12,Longlegs,2024,https://boxd.it/750S9R,4.5,,Nic Cage the actor your are,"in cinema, nonstop :)",2024-08-11
2024-08-30,Alien: Romulus,2024,https://boxd.it/7dhBzz,3.5,,"HR Giger would be proud, they finally had the balls to give the facehuggers dicks and the alien pupa a pussy

serious thoughts: great imagery, excellent performances by the main cast, mid dialogue (saldy), incredible and creative sequences, INSANE THIRD ACT /pos
one of the better sequels, I’d say it gets 3rd or 4th place (I’m the sole only Alien³ defender out there)
I need to update my <a href=""https://boxd.it/cFCZ8/detail"" title=""Alien ranking"">Alien ranking</a>","in cinema, with brother, german dub :(, cool creature design!!!",2024-08-29
2024-09-08,Alien,1979,https://boxd.it/7hmTRx,5,Yes,"yeah what even is there to say anymore, Ellen Ripley step on me pls",,2024-09-07
2024-09-09,Aliens,1986,https://boxd.it/7hJtnH,5,Yes,has james cameron ever not cooked,,2024-09-08
2024-09-09,How to Train Your Dragon 2,2014,https://boxd.it/7i3JdN,4,Yes,didn't remember this to be THIS heartbreaking,"with friends, with kai",2024-09-09
2024-09-12,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/7jcOUz,3,,"did we all watch the same movie bc this was very mid unfortunately ☹️ unengaging villain, and ending with no buildup whatsoever, and HORROBLY disney-fied cute-ified animation

i really wanted to like it but im glad they ended the series here :(","with friends, with kai",2024-09-11
2024-09-17,Monty Python and the Holy Grail,1975,https://boxd.it/7lv01l,3.5,Yes,"already killed me during the opening credits

the knights would have slayed at hobby horsing",,2024-09-15
2024-09-17,Life of Brian,1979,https://boxd.it/7lz4th,3,Yes,"“I want to be a woman. From now on, I want you all to call me Loretta.“

“What!?“

“It’s my right as a man“.


a bit worse than I remembered, but that Pontius Pilates scene will always make loose it",,2024-09-16
2024-09-29,Clueless,1995,https://boxd.it/7qHVQp,4,,extremely fun but I could’ve done without the INCREDIBLY AVOIDABLE incest plotline,with kai,2024-09-27
2024-10-07,Twin Peaks,1989,https://boxd.it/7uNwiZ,5,,"life changing experience, I was mesmerised and completely glued to the TV for 2 whole weeks straight. All I know is that I have to immediately watch it again, maybe then I will understand it better.","twin peaks, david lynch",2024-10-04
2024-10-07,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/7uNElH,5,,at a loss of words really. I have to sit with this for a while i think (and maybe immediately rewatch it),"twin peaks, david lynch",2024-10-05
2024-10-18,The Substance,2024,https://boxd.it/7zISVT,4.5,,"hell yeah, simply amazing! I love it when movies allow themselves to go absolutely nuts, there’s cronenberg in here, a little bit of carrie, it’s devastating, it’s fun, it’s gruesome, what’s not to like!!!

half a star off because I found it annoying how painfully obvious it is in some scenes, every single detail it wants you to notice it bombards you with, almost screaming at you „Did you notice? We referenced <i>that thing</i>, do you get it? let me show you again, <b>do you get it??</b>“. bit annoying to me, but that’s my only issue","nonstop :), in cinema",2024-10-16
2024-10-31,Twin Peaks: The Return,2017,https://boxd.it/7Gv0yt,5,,"took me some time to warm up to it because it’s tonally so very very different to everything before and revolves almost completely around new characters, but after finishing it I can’t imagine twin peaks without it. episode 8 was phenomenal, truly Lynch‘s 2001

and hey, I finally have an answer to the question of what my favourite tv-show is","twin peaks, david lynch",2024-10-25
2024-10-31,I Saw the TV Glow,2024,https://boxd.it/7GFqvl,4,,"i get how people are put off by this films slow and unconventional pacing, but since it is paced (*scaringly*) exactly like Twin Peaks: The Return (down to the full song performances 😭) I just had 18 full hours of preparation going on for me","lynchian, in cinema, with friends, with kai, nonstop :)",2024-10-30
2024-11-19,AlphaGo,2017,https://boxd.it/7Qp6mh,3.5,,Watching the entire AlphaGo team being unable to celebrate after the third win because they realised how much they had crushed Lee Se-dol's spirit is exactly how I felt as well in that sitution,,2024-11-18
2024-11-19,Pawn Sacrifice,2014,https://boxd.it/7Qu6Vr,3,,good thing Bobby Fischer wasn’t grand master anymore when IBM developed Deep Blue because he would have collapsed and subsequently died on the spot if he was beaten by a computer,,2024-11-19
2024-11-24,Conclave,2024,https://boxd.it/7SPWXf,4.5,,"can‘t even have a cis pope anymore… because of woke

this was such a fun cinema experience!! everyone was laughing and holding their breaths at the same time, honestly I had a blast.","in cinema, nonstop :)",2024-11-23
2024-11-28,Deadpool & Wolverine,2024,https://boxd.it/7UZ02j,2.5,,"ryan reynolds is bearable in exactly one role and this is it

just very… idk? mid? why is anything happening? everything feels forced, and fan service alone is not enough to carry me throughout a whole movie. oh well. maybe it’s a me issue and i‘m just tired of superhero movies at this point.",not even david lynch can be mad at me for watching this on my phone,2024-11-28
2024-12-06,John Wick,2014,https://boxd.it/7YNE8D,5,Yes,"Honestly with how absolutely insane the sequels get, I forgot how fairly grounded the first one is! Very solid action story, might be the best one in the series in hindsight in terms of storytelling? I'll have to rewatch the sequels to say for sure. It also skilfully sets up the world and its lore for the future films to expand on, insanely good film through and through tbh",,2024-12-04
2024-12-06,John Wick: Chapter 2,2017,https://boxd.it/7YRMXx,5,Yes,"I have a soft spot for these what can I say

the vibe shift from the first one to this is immediate and strong, the very first scene already tells you they ditched the bland colours of the first part for a more vibrant colour palette, and with that the more emotional aspects that grounded the first one with crazy locations, crazy fight scenes and just a whole lot of FUN",,2024-12-05
2024-12-30,How to Train Your Dragon,2010,https://boxd.it/8dIgn5,5,,phenominal,"with friends, with kai",2024-12-29
2025-01-02,Sonic the Hedgehog,2020,https://boxd.it/8gtm8R,3,,fun times!! jim carrey carries this movie on his back,"with friends, with kai",2025-01-01
2025-01-07,Sonic the Hedgehog 2,2022,https://boxd.it/8mkIrx,3.5,,why do all of these characters keep flossing 😭,,2025-01-06
2025-01-17,Mulholland Drive,2001,https://boxd.it/8vgz0v,5,,"my heart sank to my stomach when I read the news, and now 7 hours later I still feel like there is this emptiness that’s left behind 

RIP to one of my all time favs, I will honour his memory by finally finishing watching his entire catalogue 

this movie was just devastating, perfection",david lynch,2025-01-16
2025-01-18,The Straight Story,1999,https://boxd.it/8vPFuh,5,,"I love movies driven by pure emotions, I love movies about love, about human connections, especially about unlikely human connections. This film is so pure and yet so bold in it’s message, I had watery eyes at least 3 times throughout it.
Lynch quotes this as his most experimental film, to that I have to say I am glad the experiment went as well as it did.

Love will save us all in the end. Thank you Mr. Lynch.

Between this and Twin Peaks, Lynch really makes me (an European) feel like rural America isn’t all that bad after all",david lynch,2025-01-17
2025-01-20,David Lynch Cooks Quinoa,2007,https://boxd.it/8xJbzn,,,he tells stories in such a wonderful surreal yet captivating and grounded way,yugoslavia mentioned,2025-01-20
2025-01-30,Sonic the Hedgehog 3,2024,https://boxd.it/8FlZW1,4,,"these movies got better and better with each one, i really like this funny gaming franchise, it‘s making me wanna play more sonic games actually",i've come to make an announcement,2025-01-24
2025-02-03,David Lynch: The Art Life,2016,https://boxd.it/8I5YJl,3,,that story about when he was planning to live in Austria for 3 years but ended up hating Salzburg so much he left again after a little over 2 weeks is probably my favourite Lynch trivia,"in cinema, nonstop :), documentary",2025-02-02
2025-02-23,Eraserhead,1977,https://boxd.it/8Vi8n1,5,,"A few weeks ago I awoke from my sleep in the middle of the night, sweating and needing to piss. It was very dark, and I couldn’t quite get my eyes to open up completely. As I stumbled to the bathroom, my gas boiler started to rumble and made a really loud buzzing noise and I could hear the electricity from my ceiling lamp and the sensation I felt in that moment was exactly how it felt like to watch this movie.

Masterpiece. Finally a horror movie about the horrors of living in a single-room-apartment with your newborn while being severely overstimulated","with friends, nonstop :), david lynch, profile",2025-02-22
2025-05-09,The Big Lebowski,1998,https://boxd.it/9DToK1,4.5,Yes,"I haven‘t been able to sit down and watch a movie for more than 2 months, I‘ve gone for some kind of „movie watching“-block? if that’s even a thing lol, which sucked because it’s sth that I really enjoyed and that has always given me comfort 

anyway, movie bangs but we all knew that already 

and I truly missed this",,2025-05-08
2025-05-11,Soldier Monika,2024,https://boxd.it/9FgDLj,3.5,,"<i>english version below
</i>
Ich mag Dokus über interessante Leute, und ich mag generell Filme die in ihrem Genre eine unkonventionelle oder mutige Herangehensweise wählen. Beides ist hier ja zweifellos erfüllt.
„Der Soldat Monika“ ist eine Doku die ihren Zuschauer*innen vertraut, das gesehene weitestgehend selbst einordnen zu können, indem sie bewusst nur selten bis gar nicht Aussagen versucht zu kontextualisieren. Um ehrlich zu sein kann ich mir nicht vorstellen, dass ein Film über Monika Donner anders überhaupt funktionieren könnte, ohne dadurch etwas an seiner Komplexität einzubüßen.
Der Film schafft es sehr gut, die Person Monika Donner mit allen ihren Facetten darzustellen, und gleichzeitig die vermeintliche Diskrepanz in ihrem Weltbild aufzulösen bzw dessen etwas näher zu kommen. Gleichzeitig ist es auch nicht immer leicht zu schaun wenn mit dem T-Slur um sich geworfen wird oder der Holocaust für extrem unpassende Vergleiche relativiert wird. Am Ende ist es eben ein Film über durchschnittliche Gespräche zwischen durchschnittlichen Österreichern.
Inszeniert wird das ganze in einer wilden Mischung von echt aufgenommen Szenen, Interviews, nachgespielte Szenen ihres Lebens, Animationseinlagen, abstrakte Kampfszenen, und (grandiose) Musik-Performances von der Band „Gewalt“. Es ist eine Doku wie sie keine andere ist, und irgendwie funktioniert es. 
Worüber ich mir aber noch unklar bin ist, was und ob es aus diesem Film etwas was über eine Charakterdarstellung Monika Donners hinaus geht mitzunehmen gibt. Ich tendiere zu eher nein.


<i>english version:
</i>I like documentaries about interesting people, and I generally like films that take an unconventional or bold approach to their genre. Both are undoubtedly fulfilled here.
""Der Soldat Monika"" is a documentary that trusts its viewers to be able to classify what they see for themselves as far as possible by deliberately making little to no attempt to contextualise statements. To be honest, I can't imagine that a film about Monika Donner could work any other way without losing some of its complexity.
The film manages very well to portray Monika Donner as a person with all her facets and at the same time to resolve the supposed discrepancy in her world view or to get a little closer to it. At the same time, it is not always easy to watch when the T-slur is thrown around or the Holocaust is relativised for extremely inappropriate comparisons. In the end, it is a film about average conversations between average Austrians.
The whole thing is staged in a wild mixture of real recorded scenes, interviews, re-enacted scenes of her life, animated interludes, abstract fight scenes and (amazing) music performances by the band ""Gewalt"". It's a documentary like no other, and somehow it works. 
But what I'm still unclear about is what and if there is anything to take away from this film beyond a character portrayal of Monika Donner. I tend to think no.","nonstop :), with kai, with friends, in cinema, queer, schikaneder",2025-05-09
2025-07-04,The Hunger Games: Catching Fire,2013,https://boxd.it/acVrCt,4,,"first one didn’t resonate for me all that much, it just seemed more like a buildup and ended just as it became interesting, but I was SEATED for this one","with friends, with kai",2025-06-18
2025-07-20,Superman,2025,https://boxd.it/aomBUl,3.5,,"for burnout related reasons I‘ve had a very tough time getting to watch movies in this past 6 months, especially in the cinema. I have to admit, I‘m missing it a lot. The cinema experience for this was so good, even though the room was very small and crowded, but maybe exactly therefore. There’s something so intimate about sharing the same experience with a room full of strangers, I really missed that.

The movie was good! Great to see there still are interesting stories to tell in the superhero genre, and this movie is a great proof that people will get hyped and turn up if you do so. Superhero movie fatigue is still real though, less would be better going forward 😵‍💫 I‘m not very interested in the new DC interconnected universe, or any other cinematic universe, just give me great movies that work as a standalone experience and that will be great :-)","in cinema, nonstop :), haydn",2025-07-16
